0, 0, Header, 1, 1, 384
1, 0, Start_track
1, 0, Title_t, "Neuron 1"
1, 3072, Note_on_c, 0, 46, 83
1, 3260, Note_on_c, 0, 53, 70
1, 3448, Note_on_c, 0, 51, 74
1, 3456, Note_on_c, 0, 60, 83
1, 3464, Note_off_c, 0, 53, 70
1, 3632, Note_off_c, 0, 51, 74
1, 3636, Note_on_c, 0, 53, 83
1, 3644, Note_on_c, 0, 62, 83
1, 3648, Note_off_c, 0, 60, 83
1, 4532, Note_off_c, 0, 46, 83
1, 4596, Note_off_c, 0, 53, 83
1, 4600, Note_on_c, 0, 46, 85
1, 4624, Note_off_c, 0, 62, 83
1, 4768, Note_off_c, 0, 46, 85
1, 4792, Note_on_c, 0, 46, 74
1, 4980, Note_on_c, 0, 62, 85
1, 4984, Note_on_c, 0, 53, 74
1, 5172, Note_on_c, 0, 63, 92
1, 5176, Note_off_c, 0, 53, 74
1, 5176, Note_off_c, 0, 62, 85
1, 5176, Note_on_c, 0, 55, 83
1, 5564, Note_on_c, 0, 51, 74
1, 5564, Note_on_c, 0, 60, 83
1, 5588, Note_off_c, 0, 55, 83
1, 6120, Note_off_c, 0, 46, 74
1, 6136, Note_off_c, 0, 60, 83
1, 6144, Note_on_c, 0, 46, 83
1, 6148, Note_off_c, 0, 51, 74
1, 6176, Note_off_c, 0, 63, 92
1, 6332, Note_on_c, 0, 53, 70
1, 6520, Note_on_c, 0, 51, 74
1, 6528, Note_on_c, 0, 60, 83
1, 6536, Note_off_c, 0, 53, 70
1, 6704, Note_off_c, 0, 51, 74
1, 6708, Note_on_c, 0, 53, 83
1, 6716, Note_on_c, 0, 62, 83
1, 6720, Note_off_c, 0, 60, 83
1, 7604, Note_off_c, 0, 46, 83
1, 7668, Note_off_c, 0, 53, 83
1, 7672, Note_on_c, 0, 46, 85
1, 7696, Note_off_c, 0, 62, 83
1, 7840, Note_off_c, 0, 46, 85
1, 7864, Note_on_c, 0, 46, 74
1, 8052, Note_on_c, 0, 62, 85
1, 8056, Note_on_c, 0, 53, 74
1, 8244, Note_on_c, 0, 63, 92
1, 8248, Note_off_c, 0, 53, 74
1, 8248, Note_off_c, 0, 62, 85
1, 8248, Note_on_c, 0, 55, 83
1, 8636, Note_on_c, 0, 51, 74
1, 8636, Note_on_c, 0, 60, 83
1, 8660, Note_off_c, 0, 55, 83
1, 9188, Note_off_c, 0, 63, 92
1, 9192, Note_off_c, 0, 46, 74
1, 9208, Note_off_c, 0, 60, 83
1, 9216, Note_on_c, 0, 46, 92
1, 9216, Note_on_c, 0, 53, 83
1, 9220, Note_off_c, 0, 51, 74
1, 9224, Note_on_c, 0, 62, 92
1, 9708, Note_off_c, 0, 53, 83
1, 9760, Note_off_c, 0, 62, 92
1, 9780, Note_on_c, 0, 63, 83
1, 9784, Note_on_c, 0, 55, 92
1, 10320, Note_off_c, 0, 55, 92
1, 10364, Note_on_c, 0, 65, 92
1, 10364, Note_on_c, 0, 57, 92
1, 10376, Note_off_c, 0, 63, 83
1, 10652, Note_off_c, 0, 46, 92
1, 10712, Note_off_c, 0, 57, 92
1, 10732, Note_off_c, 0, 65, 92
1, 10744, Note_on_c, 0, 46, 87
1, 10744, Note_on_c, 0, 62, 83
1, 10756, Note_on_c, 0, 53, 83
1, 11320, Note_on_c, 0, 65, 66
1, 11508, Note_on_c, 0, 74, 83
1, 11700, Note_on_c, 0, 63, 74
1, 11772, Note_off_c, 0, 65, 66
1, 11820, Note_off_c, 0, 74, 83
1, 11892, Note_on_c, 0, 72, 83
1, 12236, Note_off_c, 0, 53, 83
1, 12248, Note_off_c, 0, 46, 87
1, 12264, Note_off_c, 0, 62, 83
1, 12272, Note_off_c, 0, 63, 74
1, 12288, Note_on_c, 0, 46, 92
1, 12288, Note_on_c, 0, 53, 83
1, 12288, Note_on_c, 0, 65, 70
1, 12296, Note_on_c, 0, 62, 92
1, 12304, Note_off_c, 0, 72, 83
1, 12780, Note_off_c, 0, 53, 83
1, 12832, Note_off_c, 0, 62, 92
1, 12836, Note_off_c, 0, 65, 70
1, 12852, Note_on_c, 0, 63, 83
1, 12856, Note_on_c, 0, 55, 92
1, 13224, Note_on_c, 0, 62, 66
1, 13228, Note_off_c, 0, 63, 83
1, 13424, Note_on_c, 0, 58, 66
1, 13488, Note_off_c, 0, 62, 66
1, 13784, Note_off_c, 0, 46, 92
1, 13796, Note_off_c, 0, 58, 66
1, 13800, Note_off_c, 0, 55, 92
1, 13816, Note_on_c, 0, 58, 80
1, 13816, Note_on_c, 0, 62, 92
1, 13816, Note_on_c, 0, 43, 92
1, 13824, Note_on_c, 0, 51, 80
1, 14568, Note_off_c, 0, 51, 80
1, 14588, Note_off_c, 0, 43, 92
1, 14588, Note_on_c, 0, 45, 92
1, 14588, Note_on_c, 0, 60, 80
1, 14588, Note_on_c, 0, 53, 74
1, 14592, Note_off_c, 0, 62, 92
1, 14620, Note_off_c, 0, 58, 80
1, 15328, Note_off_c, 0, 53, 74
1, 15344, Note_off_c, 0, 45, 92
1, 15352, Note_off_c, 0, 60, 80
1, 15360, Note_on_c, 0, 60, 88
1, 15364, Note_on_c, 0, 39, 92
1, 15364, Note_on_c, 0, 55, 70
1, 15852, Note_off_c, 0, 55, 70
1, 15920, Note_on_c, 0, 62, 91
1, 15924, Note_on_c, 0, 55, 92
1, 15932, Note_off_c, 0, 60, 88
1, 16076, Note_off_c, 0, 39, 92
1, 16128, Note_on_c, 0, 38, 92
1, 16284, Note_off_c, 0, 55, 92
1, 16304, Note_on_c, 0, 54, 85
1, 16836, Note_off_c, 0, 62, 91
1, 16852, Note_off_c, 0, 54, 85
1, 16884, Note_off_c, 0, 38, 92
1, 16900, Note_on_c, 0, 43, 92
1, 16900, Note_on_c, 0, 60, 89
1, 16900, Note_on_c, 0, 62, 77
1, 17244, Note_off_c, 0, 60, 89
1, 17272, Note_on_c, 0, 58, 88
1, 17592, Note_off_c, 0, 62, 77
1, 17612, Note_off_c, 0, 58, 88
1, 17612, Note_off_c, 0, 43, 92
1, 17652, Note_on_c, 0, 62, 80
1, 17652, Note_on_c, 0, 41, 91
1, 17652, Note_on_c, 0, 57, 92
1, 18000, Note_off_c, 0, 57, 92
1, 18036, Note_on_c, 0, 58, 88
1, 18388, Note_off_c, 0, 58, 88
1, 18428, Note_off_c, 0, 41, 91
1, 18432, Note_on_c, 0, 58, 86
1, 18436, Note_on_c, 0, 39, 85
1, 18436, Note_on_c, 0, 55, 83
1, 18440, Note_off_c, 0, 62, 80
1, 18904, Note_off_c, 0, 39, 85
1, 19012, Note_on_c, 0, 39, 74
1, 19048, Note_off_c, 0, 55, 83
1, 19196, Note_on_c, 0, 55, 70
1, 19204, Note_off_c, 0, 58, 86
1, 19380, Note_on_c, 0, 58, 74
1, 19584, Note_on_c, 0, 63, 92
1, 19732, Note_off_c, 0, 63, 92
1, 19736, Note_off_c, 0, 55, 70
1, 19740, Note_off_c, 0, 58, 74
1, 19772, Note_on_c, 0, 58, 92
1, 19772, Note_on_c, 0, 62, 101
1, 19784, Note_on_c, 0, 53, 83
1, 19788, Note_off_c, 0, 39, 74
1, 19968, Note_on_c, 0, 46, 92
1, 20484, Note_off_c, 0, 53, 83
1, 20536, Note_on_c, 0, 53, 74
1, 20536, Note_on_c, 0, 65, 74
1, 20732, Note_on_c, 0, 74, 83
1, 20748, Note_off_c, 0, 58, 92
1, 20924, Note_on_c, 0, 63, 82
1, 20928, Note_off_c, 0, 65, 74
1, 20932, Note_off_c, 0, 53, 74
1, 20936, Note_on_c, 0, 58, 54
1, 21112, Note_on_c, 0, 72, 83
1, 21116, Note_off_c, 0, 58, 54
1, 21116, Note_on_c, 0, 53, 66
1, 21124, Note_off_c, 0, 74, 83
1, 21224, Note_off_c, 0, 62, 101
1, 21304, Note_on_c, 0, 62, 83
1, 21308, Note_off_c, 0, 63, 82
1, 21372, Note_off_c, 0, 46, 92
1, 21484, Note_off_c, 0, 53, 66
1, 21496, Note_off_c, 0, 62, 83
1, 21496, Note_off_c, 0, 72, 83
1, 21496, Note_on_c, 0, 70, 88
1, 21504, Note_on_c, 0, 46, 92
1, 21504, Note_on_c, 0, 53, 83
1, 21512, Note_on_c, 0, 62, 92
1, 21996, Note_off_c, 0, 53, 83
1, 22048, Note_off_c, 0, 62, 92
1, 22068, Note_on_c, 0, 63, 83
1, 22072, Note_on_c, 0, 55, 92
1, 22424, Note_off_c, 0, 63, 83
1, 22452, Note_on_c, 0, 62, 79
1, 22608, Note_off_c, 0, 55, 92
1, 22640, Note_on_c, 0, 58, 79
1, 22760, Note_off_c, 0, 70, 88
1, 22828, Note_on_c, 0, 53, 85
1, 22856, Note_off_c, 0, 58, 79
1, 22940, Note_off_c, 0, 46, 92
1, 23032, Note_on_c, 0, 46, 87
1, 23404, Note_on_c, 0, 65, 70
1, 23408, Note_on_c, 0, 72, 70
1, 23604, Note_on_c, 0, 67, 70
1, 23608, Note_off_c, 0, 65, 70
1, 23608, Note_on_c, 0, 75, 92
1, 23636, Note_off_c, 0, 72, 70
1, 23992, Note_on_c, 0, 65, 66
1, 23996, Note_on_c, 0, 74, 83
1, 24004, Note_off_c, 0, 67, 70
1, 24024, Note_off_c, 0, 75, 92
1, 24156, Note_off_c, 0, 62, 79
1, 24188, Note_on_c, 0, 62, 66
1, 24196, Note_on_c, 0, 70, 74
1, 24204, Note_off_c, 0, 65, 66
1, 24208, Note_off_c, 0, 74, 83
1, 24368, Note_on_c, 0, 65, 77
1, 24388, Note_off_c, 0, 70, 74
1, 24528, Note_off_c, 0, 53, 85
1, 24536, Note_off_c, 0, 46, 87
1, 24544, Note_off_c, 0, 65, 77
1, 24564, Note_off_c, 0, 62, 66
1, 24572, Note_on_c, 0, 65, 62
1, 24576, Note_on_c, 0, 46, 92
1, 24576, Note_on_c, 0, 53, 83
1, 24576, Note_on_c, 0, 62, 92
1, 25068, Note_off_c, 0, 53, 83
1, 25112, Note_off_c, 0, 62, 92
1, 25148, Note_on_c, 0, 58, 63
1, 25148, Note_on_c, 0, 63, 83
1, 25148, Note_on_c, 0, 55, 92
1, 25160, Note_off_c, 0, 65, 62
1, 25524, Note_off_c, 0, 63, 83
1, 25532, Note_off_c, 0, 55, 92
1, 25532, Note_off_c, 0, 58, 63
1, 25532, Note_on_c, 0, 62, 82
1, 25724, Note_on_c, 0, 58, 82
1, 25892, Note_off_c, 0, 46, 92
1, 25908, Note_on_c, 0, 46, 74
1, 25908, Note_on_c, 0, 53, 68
1, 26056, Note_off_c, 0, 62, 82
1, 26100, Note_off_c, 0, 46, 74
1, 26104, Note_on_c, 0, 43, 92
1, 26104, Note_on_c, 0, 55, 70
1, 26104, Note_on_c, 0, 62, 83
1, 26112, Note_off_c, 0, 58, 82
1, 26116, Note_off_c, 0, 53, 68
1, 26304, Note_on_c, 0, 51, 79
1, 26492, Note_on_c, 0, 58, 70
1, 26680, Note_on_c, 0, 60, 83
1, 26712, Note_off_c, 0, 62, 83
1, 26840, Note_off_c, 0, 51, 79
1, 26848, Note_off_c, 0, 60, 83
1, 26860, Note_off_c, 0, 55, 70
1, 26872, Note_on_c, 0, 57, 66
1, 26872, Note_on_c, 0, 60, 88
1, 26876, Note_off_c, 0, 43, 92
1, 26876, Note_on_c, 0, 45, 92
1, 26900, Note_off_c, 0, 58, 70
1, 27068, Note_on_c, 0, 53, 74
1, 27264, Note_off_c, 0, 53, 74
1, 27268, Note_on_c, 0, 65, 83
1, 27452, Note_on_c, 0, 53, 74
1, 27604, Note_off_c, 0, 60, 88
1, 27628, Note_off_c, 0, 57, 66
1, 27632, Note_off_c, 0, 45, 92
1, 27648, Note_on_c, 0, 60, 88
1, 27652, Note_on_c, 0, 39, 92
1, 27652, Note_on_c, 0, 55, 70
1, 27676, Note_off_c, 0, 53, 74
1, 27688, Note_off_c, 0, 65, 83
1, 28140, Note_off_c, 0, 55, 70
1, 28208, Note_on_c, 0, 62, 91
1, 28220, Note_off_c, 0, 60, 88
1, 28364, Note_off_c, 0, 39, 92
1, 28400, Note_on_c, 0, 55, 84
1, 28416, Note_on_c, 0, 38, 92
1, 28564, Note_off_c, 0, 55, 84
1, 28572, Note_on_c, 0, 54, 62
1, 28924, Note_off_c, 0, 54, 62
1, 28968, Note_on_c, 0, 54, 46
1, 28992, Note_on_c, 0, 57, 58
1, 29128, Note_off_c, 0, 62, 91
1, 29152, Note_off_c, 0, 54, 46
1, 29164, Note_off_c, 0, 57, 58
1, 29172, Note_off_c, 0, 38, 92
1, 29180, Note_on_c, 0, 62, 82
1, 29184, Note_on_c, 0, 60, 74
1, 29188, Note_on_c, 0, 43, 92
1, 29188, Note_on_c, 0, 55, 74
1, 29348, Note_on_c, 0, 58, 58
1, 29352, Note_off_c, 0, 60, 74
1, 29856, Note_off_c, 0, 62, 82
1, 29864, Note_off_c, 0, 55, 74
1, 29900, Note_off_c, 0, 43, 92
1, 29904, Note_off_c, 0, 58, 58
1, 29936, Note_on_c, 0, 58, 70
1, 29936, Note_on_c, 0, 62, 74
1, 29940, Note_on_c, 0, 55, 83
1, 29940, Note_on_c, 0, 41, 91
1, 30320, Note_on_c, 0, 67, 82
1, 30684, Note_off_c, 0, 67, 82
1, 30692, Note_off_c, 0, 58, 70
1, 30696, Note_off_c, 0, 62, 74
1, 30700, Note_off_c, 0, 55, 83
1, 30712, Note_on_c, 0, 67, 87
1, 30716, Note_off_c, 0, 41, 91
1, 30716, Note_on_c, 0, 58, 86
1, 30720, Note_on_c, 0, 63, 76
1, 30724, Note_on_c, 0, 39, 85
1, 31092, Note_off_c, 0, 58, 86
1, 31104, Note_on_c, 0, 55, 66
1, 31192, Note_off_c, 0, 39, 85
1, 31240, Note_off_c, 0, 63, 76
1, 31276, Note_off_c, 0, 67, 87
1, 31292, Note_off_c, 0, 55, 66
1, 31292, Note_on_c, 0, 58, 72
1, 31296, Note_on_c, 0, 63, 79
1, 31296, Note_on_c, 0, 70, 83
1, 31300, Note_on_c, 0, 39, 74
1, 31448, Note_off_c, 0, 58, 72
1, 31460, Note_off_c, 0, 70, 83
1, 31464, Note_off_c, 0, 63, 79
1, 31484, Note_on_c, 0, 55, 83
1, 31484, Note_on_c, 0, 58, 50
1, 31644, Note_off_c, 0, 58, 50
1, 31644, Note_off_c, 0, 55, 83
1, 31668, Note_on_c, 0, 70, 74
1, 31668, Note_on_c, 0, 58, 74
1, 31676, Note_on_c, 0, 63, 92
1, 31676, Note_on_c, 0, 65, 65
1, 31840, Note_off_c, 0, 65, 65
1, 31840, Note_off_c, 0, 58, 74
1, 31844, Note_off_c, 0, 63, 92
1, 31844, Note_off_c, 0, 70, 74
1, 31856, Note_on_c, 0, 58, 54
1, 31856, Note_on_c, 0, 55, 66
1, 32040, Note_off_c, 0, 55, 66
1, 32040, Note_off_c, 0, 58, 54
1, 32060, Note_on_c, 0, 58, 92
1, 32060, Note_on_c, 0, 62, 101
1, 32068, Note_on_c, 0, 53, 83
1, 32076, Note_off_c, 0, 39, 74
1, 32256, Note_on_c, 0, 46, 92
1, 32388, Note_off_c, 0, 53, 83
1, 32440, Note_on_c, 0, 53, 70
1, 32632, Note_on_c, 0, 60, 83
1, 32640, Note_off_c, 0, 62, 101
1, 32828, Note_on_c, 0, 62, 74
1, 33000, Note_off_c, 0, 60, 83
1, 33000, Note_off_c, 0, 58, 92
1, 33008, Note_off_c, 0, 62, 74
1, 33016, Note_on_c, 0, 58, 70
1, 33024, Note_on_c, 0, 55, 83
1, 33024, Note_on_c, 0, 63, 86
1, 33032, Note_off_c, 0, 53, 70
1, 33368, Note_off_c, 0, 63, 86
1, 33384, Note_off_c, 0, 55, 83
1, 33384, Note_off_c, 0, 58, 70
1, 33404, Note_on_c, 0, 58, 66
1, 33408, Note_on_c, 0, 55, 74
1, 33408, Note_on_c, 0, 63, 101
1, 33660, Note_off_c, 0, 46, 92
1, 33776, Note_off_c, 0, 55, 74
1, 33780, Note_off_c, 0, 63, 101
1, 33788, Note_off_c, 0, 58, 66
1, 33792, Note_on_c, 0, 57, 101
1, 33792, Note_on_c, 0, 53, 92
1, 33796, Note_on_c, 0, 41, 95
1, 34332, Note_off_c, 0, 53, 92
1, 34352, Note_off_c, 0, 41, 95
1, 34356, Note_on_c, 0, 43, 83
1, 34368, Note_on_c, 0, 58, 74
1, 34372, Note_on_c, 0, 55, 83
1, 34380, Note_off_c, 0, 57, 101
1, 34532, Note_off_c, 0, 55, 83
1, 34552, Note_on_c, 0, 45, 101
1, 34556, Note_on_c, 0, 57, 92
1, 34560, Note_on_c, 0, 60, 101
1, 34572, Note_off_c, 0, 43, 83
1, 34584, Note_off_c, 0, 58, 74
1, 34920, Note_off_c, 0, 60, 101
1, 34928, Note_off_c, 0, 57, 92
1, 34940, Note_on_c, 0, 53, 83
1, 35124, Note_off_c, 0, 53, 83
1, 35124, Note_on_c, 0, 63, 83
1, 35128, Note_on_c, 0, 60, 92
1, 35300, Note_off_c, 0, 45, 101
1, 35304, Note_off_c, 0, 60, 92
1, 35308, Note_off_c, 0, 63, 83
1, 35316, Note_on_c, 0, 62, 92
1, 35320, Note_on_c, 0, 46, 92
1, 35320, Note_on_c, 0, 58, 83
1, 35696, Note_on_c, 0, 53, 58
1, 35808, Note_off_c, 0, 62, 92
1, 35888, Note_on_c, 0, 62, 97
1, 36100, Note_off_c, 0, 58, 83
1, 36216, Note_off_c, 0, 53, 58
1, 36280, Note_on_c, 0, 53, 74
1, 36472, Note_on_c, 0, 67, 97
1, 36548, Note_off_c, 0, 62, 97
1, 36828, Note_off_c, 0, 67, 97
1, 36832, Note_off_c, 0, 53, 74
1, 36840, Note_off_c, 0, 46, 92
1, 36860, Note_on_c, 0, 65, 98
1, 36860, Note_on_c, 0, 60, 83
1, 36864, Note_on_c, 0, 45, 91
1, 37048, Note_on_c, 0, 53, 66
1, 37076, Note_off_c, 0, 60, 83
1, 37228, Note_off_c, 0, 53, 66
1, 37228, Note_on_c, 0, 60, 74
1, 37252, Note_off_c, 0, 65, 98
1, 37388, Note_off_c, 0, 60, 74
1, 37432, Note_on_c, 0, 60, 92
1, 37432, Note_on_c, 0, 63, 91
1, 37760, Note_off_c, 0, 60, 92
1, 37772, Note_off_c, 0, 63, 91
1, 37816, Note_on_c, 0, 53, 66
1, 37816, Note_on_c, 0, 60, 63
1, 37816, Note_on_c, 0, 62, 93
1, 38172, Note_off_c, 0, 60, 63
1, 38196, Note_on_c, 0, 58, 88
1, 38372, Note_off_c, 0, 53, 66
1, 38380, Note_off_c, 0, 62, 93
1, 38380, Note_off_c, 0, 45, 91
1, 38392, Note_on_c, 0, 62, 97
1, 38400, Note_on_c, 0, 53, 74
1, 38400, Note_on_c, 0, 46, 92
1, 38916, Note_off_c, 0, 58, 88
1, 38972, Note_on_c, 0, 58, 62
1, 39124, Note_off_c, 0, 62, 97
1, 39128, Note_off_c, 0, 53, 74
1, 39144, Note_off_c, 0, 46, 92
1, 39152, Note_on_c, 0, 38, 92
1, 39156, Note_on_c, 0, 53, 74
1, 39156, Note_on_c, 0, 62, 101
1, 39420, Note_on_c, 0, 63, 92
1, 39436, Note_off_c, 0, 62, 101
1, 39676, Note_on_c, 0, 65, 97
1, 39728, Note_off_c, 0, 63, 92
1, 39896, Note_off_c, 0, 58, 62
1, 39924, Note_off_c, 0, 53, 74
1, 39928, Note_on_c, 0, 39, 91
1, 39932, Note_off_c, 0, 38, 92
1, 39932, Note_on_c, 0, 60, 92
1, 39932, Note_on_c, 0, 69, 99
1, 39936, Note_off_c, 0, 65, 97
1, 40116, Note_on_c, 0, 67, 85
1, 40132, Note_off_c, 0, 60, 92
1, 40304, Note_on_c, 0, 60, 76
1, 40320, Note_off_c, 0, 67, 85
1, 40500, Note_on_c, 0, 65, 74
1, 40668, Note_off_c, 0, 39, 91
1, 40680, Note_off_c, 0, 65, 74
1, 40696, Note_on_c, 0, 38, 92
1, 40696, Note_on_c, 0, 58, 91
1, 40696, Note_on_c, 0, 65, 97
1, 40704, Note_off_c, 0, 60, 76
1, 40704, Note_off_c, 0, 69, 99
1, 40896, Note_on_c, 0, 53, 79
1, 40904, Note_off_c, 0, 58, 91
1, 41080, Note_on_c, 0, 58, 74
1, 41108, Note_off_c, 0, 65, 97
1, 41272, Note_on_c, 0, 65, 83
1, 41416, Note_off_c, 0, 53, 79
1, 41420, Note_off_c, 0, 38, 92
1, 41452, Note_off_c, 0, 58, 74
1, 41456, Note_off_c, 0, 65, 83
1, 41468, Note_on_c, 0, 39, 94
1, 41472, Note_on_c, 0, 65, 83
1, 41472, Note_on_c, 0, 69, 96
1, 41660, Note_on_c, 0, 58, 58
1, 41772, Note_off_c, 0, 69, 96
1, 41800, Note_off_c, 0, 65, 83
1, 41844, Note_on_c, 0, 70, 83
1, 41936, Note_off_c, 0, 58, 58
1, 42036, Note_on_c, 0, 65, 94
1, 42160, Note_off_c, 0, 39, 94
1, 42228, Note_on_c, 0, 38, 83
1, 42412, Note_on_c, 0, 58, 62
1, 42420, Note_off_c, 0, 70, 83
1, 42428, Note_off_c, 0, 65, 94
1, 42604, Note_on_c, 0, 65, 91
1, 42640, Note_off_c, 0, 58, 62
1, 42792, Note_on_c, 0, 58, 58
1, 42980, Note_off_c, 0, 58, 58
1, 42992, Note_on_c, 0, 43, 83
1, 43004, Note_off_c, 0, 38, 83
1, 43004, Note_on_c, 0, 58, 86
1, 43004, Note_on_c, 0, 62, 93
1, 43024, Note_off_c, 0, 65, 91
1, 43580, Note_on_c, 0, 53, 74
1, 43632, Note_off_c, 0, 62, 93
1, 43732, Note_off_c, 0, 58, 86
1, 43772, Note_on_c, 0, 40, 92
1, 43776, Note_on_c, 0, 55, 78
1, 43776, Note_on_c, 0, 60, 83
1, 43784, Note_off_c, 0, 43, 83
1, 43788, Note_off_c, 0, 53, 74
1, 44160, Note_on_c, 0, 52, 83
1, 44352, Note_off_c, 0, 40, 92
1, 44352, Note_on_c, 0, 40, 82
1, 44512, Note_off_c, 0, 40, 82
1, 44516, Note_off_c, 0, 55, 78
1, 44524, Note_off_c, 0, 52, 83
1, 44536, Note_on_c, 0, 58, 91
1, 44536, Note_on_c, 0, 41, 101
1, 44536, Note_on_c, 0, 51, 70
1, 44568, Note_off_c, 0, 60, 83
1, 44724, Note_on_c, 0, 53, 74
1, 44748, Note_off_c, 0, 58, 91
1, 44912, Note_on_c, 0, 60, 72
1, 45056, Note_off_c, 0, 53, 74
1, 45084, Note_off_c, 0, 60, 72
1, 45088, Note_off_c, 0, 51, 70
1, 45108, Note_on_c, 0, 62, 74
1, 45112, Note_on_c, 0, 53, 74
1, 45260, Note_off_c, 0, 62, 74
1, 45280, Note_off_c, 0, 53, 74
